system_id,parent_org_id,canonical_name,division,level,state,state_abbr,normalized_name,aliases,verified,source
"miss-america-va-teen","miss-america","Miss Virginia's Teen","Teen","State","Virginia","VA","miss virginias teen","Miss Virginia's Teen|Miss Virginia's Teen Pageant|Miss Virginia's Teen Organization|Miss VA's Teen|Miss Virginia Teen|Miss Virginias Teen|Miss Virginia's Outstanding Teen|Virginia MAO|MAO Virginia|Virginia Miss America","false","generated"
"miss-america-wa-miss","miss-america","Miss Washington","Miss","State","Washington","WA","miss washington","Miss Washington|Miss Washington Pageant|Miss Washington Organization|Miss WA|Washington Miss|Washington MAO|MAO Washington|Washington Miss America","false","generated"
"miss-america-wa-teen","miss-america","Miss Washington's Teen","Teen","State","Washington","WA","miss washingtons teen","Miss Washington's Teen|Miss Washington's Teen Pageant|Miss Washington's Teen Organization|Miss WA's Teen|Miss Washington Teen|Miss Washingtons Teen|Miss Washington's Outstanding Teen|Washington MAO|MAO Washington|Washington Miss America","false","generated"
"miss-america-wv-miss","miss-america","Miss West Virginia","Miss","State","West Virginia","WV","miss west virginia","Miss West Virginia|Miss West Virginia Pageant|Miss West Virginia Organization|Miss WV|West Virginia Miss|West Virginia MAO|MAO West Virginia|West Virginia Miss America","false","generated"
"miss-america-wv-teen","miss-america","Miss West Virginia's Teen","Teen","State","West Virginia","WV","miss west virginias teen","Miss West Virginia's Teen|Miss West Virginia's Teen Pageant|Miss West Virginia's Teen Organization|Miss WV's Teen|Miss West Virginia Teen|Miss West Virginias Teen|Miss West Virginia's Outstanding Teen|West Virginia MAO|MAO West Virginia|West Virginia Miss America","false","generated"
"miss-america-wi-miss","miss-america","Miss Wisconsin","Miss","State","Wisconsin","WI","miss wisconsin","Miss Wisconsin|Miss Wisconsin Pageant|Miss Wisconsin Organization|Miss WI|Wisconsin Miss|Wisconsin MAO|MAO Wisconsin|Wisconsin Miss America","false","generated"
"miss-america-wi-teen","miss-america","Miss Wisconsin's Teen","Teen","State","Wisconsin","WI","miss wisconsins teen","Miss Wisconsin's Teen|Miss Wisconsin's Teen Pageant|Miss Wisconsin's Teen Organization|Miss WI's Teen|Miss Wisconsin Teen|Miss Wisconsins Teen|Miss Wisconsin's Outstanding Teen|Wisconsin MAO|MAO Wisconsin|Wisconsin Miss America","false","generated"
"miss-america-wy-miss","miss-america","Miss Wyoming","Miss","State","Wyoming","WY","miss wyoming","Miss Wyoming|Miss Wyoming Pageant|Miss Wyoming Organization|Miss WY|Wyoming Miss|Wyoming MAO|MAO Wyoming|Wyoming Miss America","false","generated"
"miss-america-wy-teen","miss-america","Miss Wyoming's Teen","Teen","State","Wyoming","WY","miss wyomings teen","Miss Wyoming's Teen|Miss Wyoming's Teen Pageant|Miss Wyoming's Teen Organization|Miss WY's Teen|Miss Wyoming Teen|Miss Wyomings Teen|Miss Wyoming's Outstanding Teen|Wyoming MAO|MAO Wyoming|Wyoming Miss America","false","generated"
"miss-america-dc-miss","miss-america","Miss District of Columbia","Miss","State","District of Columbia","DC","miss district of columbia","Miss District of Columbia|Miss District of Columbia Pageant|Miss District of Columbia Organization|Miss DC|District of Columbia Miss|District of Columbia MAO|MAO District of Columbia|District of Columbia Miss America","false","generated"
"miss-america-dc-teen","miss-america","Miss District of Columbia's Teen","Teen","State","District of Columbia","DC","miss district of columbias teen","Miss District of Columbia's Teen|Miss District of Columbia's Teen Pageant|Miss District of Columbia's Teen Organization|Miss DC's Teen|Miss District of Columbia Teen|Miss District of Columbias Teen|Miss District of Columbia's Outstanding Teen|District of Columbia MAO|MAO District of Columbia|District of Columbia Miss America","false","generated"
"miss-america-pr-miss","miss-america","Miss Puerto Rico","Miss","State","Puerto Rico","PR","miss puerto rico","Miss Puerto Rico|Miss Puerto Rico Pageant|Miss Puerto Rico Organization|Miss PR|Puerto Rico Miss|Puerto Rico MAO|MAO Puerto Rico|Puerto Rico Miss America","false","generated"
"miss-america-pr-teen","miss-america","Miss Puerto Rico's Teen","Teen","State","Puerto Rico","PR","miss puerto ricos teen","Miss Puerto Rico's Teen|Miss Puerto Rico's Teen Pageant|Miss Puerto Rico's Teen Organization|Miss PR's Teen|Miss Puerto Rico Teen|Miss Puerto Ricos Teen|Miss Puerto Rico's Outstanding Teen|Puerto Rico MAO|MAO Puerto Rico|Puerto Rico Miss America","false","generated"
"miss-usa-al-miss","miss-usa","Miss Alabama USA","Miss","State","Alabama","AL","miss alabama usa","Miss Alabama USA|Miss Alabama USA Pageant|Miss Alabama USA Organization|Miss AL USA|Alabama Miss USA|Miss USA Alabama|Alabama MUO|MUO Alabama|Alabama MUS|MUS Alabama","false","generated"
"miss-usa-al-teen","miss-usa","Miss Alabama Teen USA","Teen","State","Alabama","AL","miss alabama teen usa","Miss Alabama Teen USA|Miss Alabama Teen USA Pageant|Miss Alabama Teen USA Organization|Miss AL Teen USA|Alabama Miss Teen USA|Miss Teen USA Alabama|Miss Alabama's Teen USA|Alabama MUO|MUO Alabama|Alabama MUS|MUS Alabama|Alabama Miss USA","false","generated"
"miss-usa-ak-miss","miss-usa","Miss Alaska USA","Miss","State","Alaska","AK","miss alaska usa","Miss Alaska USA|Miss Alaska USA Pageant|Miss Alaska USA Organization|Miss AK USA|Alaska Miss USA|Miss USA Alaska|Alaska MUO|MUO Alaska|Alaska MUS|MUS Alaska","false","generated"
"miss-usa-ak-teen","miss-usa","Miss Alaska Teen USA","Teen","State","Alaska","AK","miss alaska teen usa","Miss Alaska Teen USA|Miss Alaska Teen USA Pageant|Miss Alaska Teen USA Organization|Miss AK Teen USA|Alaska Miss Teen USA|Miss Teen USA Alaska|Miss Alaska's Teen USA|Alaska MUO|MUO Alaska|Alaska MUS|MUS Alaska|Alaska Miss USA","false","generated"
"miss-usa-az-miss","miss-usa","Miss Arizona USA","Miss","State","Arizona","AZ","miss arizona usa","Miss Arizona USA|Miss Arizona USA Pageant|Miss Arizona USA Organization|Miss AZ USA|Arizona Miss USA|Miss USA Arizona|Arizona MUO|MUO Arizona|Arizona MUS|MUS Arizona","false","generated"
"miss-usa-az-teen","miss-usa","Miss Arizona Teen USA","Teen","State","Arizona","AZ","miss arizona teen usa","Miss Arizona Teen USA|Miss Arizona Teen USA Pageant|Miss Arizona Teen USA Organization|Miss AZ Teen USA|Arizona Miss Teen USA|Miss Teen USA Arizona|Miss Arizona's Teen USA|Arizona MUO|MUO Arizona|Arizona MUS|MUS Arizona|Arizona Miss USA","false","generated"
"miss-usa-ar-miss","miss-usa","Miss Arkansas USA","Miss","State","Arkansas","AR","miss arkansas usa","Miss Arkansas USA|Miss Arkansas USA Pageant|Miss Arkansas USA Organization|Miss AR USA|Arkansas Miss USA|Miss USA Arkansas|Arkansas MUO|MUO Arkansas|Arkansas MUS|MUS Arkansas","false","generated"
"miss-usa-ar-teen","miss-usa","Miss Arkansas Teen USA","Teen","State","Arkansas","AR","miss arkansas teen usa","Miss Arkansas Teen USA|Miss Arkansas Teen USA Pageant|Miss Arkansas Teen USA Organization|Miss AR Teen USA|Arkansas Miss Teen USA|Miss Teen USA Arkansas|Miss Arkansas's Teen USA|Arkansas MUO|MUO Arkansas|Arkansas MUS|MUS Arkansas|Arkansas Miss USA","false","generated"
"miss-usa-ca-miss","miss-usa","Miss California USA","Miss","State","California","CA","miss california usa","Miss California USA|Miss California USA Pageant|Miss California USA Organization|Miss CA USA|California Miss USA|Miss USA California|California MUO|MUO California|California MUS|MUS California","false","generated"
"miss-usa-ca-teen","miss-usa","Miss California Teen USA","Teen","State","California","CA","miss california teen usa","Miss California Teen USA|Miss California Teen USA Pageant|Miss California Teen USA Organization|Miss CA Teen USA|California Miss Teen USA|Miss Teen USA California|Miss California's Teen USA|California MUO|MUO California|California MUS|MUS California|California Miss USA","false","generated"
"miss-usa-co-miss","miss-usa","Miss Colorado USA","Miss","State","Colorado","CO","miss colorado usa","Miss Colorado USA|Miss Colorado USA Pageant|Miss Colorado USA Organization|Miss CO USA|Colorado Miss USA|Miss USA Colorado|Colorado MUO|MUO Colorado|Colorado MUS|MUS Colorado","false","generated"
"miss-usa-co-teen","miss-usa","Miss Colorado Teen USA","Teen","State","Colorado","CO","miss colorado teen usa","Miss Colorado Teen USA|Miss Colorado Teen USA Pageant|Miss Colorado Teen USA Organization|Miss CO Teen USA|Colorado Miss Teen USA|Miss Teen USA Colorado|Miss Colorado's Teen USA|Colorado MUO|MUO Colorado|Colorado MUS|MUS Colorado|Colorado Miss USA","false","generated"
"miss-usa-ct-miss","miss-usa","Miss Connecticut USA","Miss","State","Connecticut","CT","miss connecticut usa","Miss Connecticut USA|Miss Connecticut USA Pageant|Miss Connecticut USA Organization|Miss CT USA|Connecticut Miss USA|Miss USA Connecticut|Connecticut MUO|MUO Connecticut|Connecticut MUS|MUS Connecticut","false","generated"
"miss-usa-ct-teen","miss-usa","Miss Connecticut Teen USA","Teen","State","Connecticut","CT","miss connecticut teen usa","Miss Connecticut Teen USA|Miss Connecticut Teen USA Pageant|Miss Connecticut Teen USA Organization|Miss CT Teen USA|Connecticut Miss Teen USA|Miss Teen USA Connecticut|Miss Connecticut's Teen USA|Connecticut MUO|MUO Connecticut|Connecticut MUS|MUS Connecticut|Connecticut Miss USA","false","generated"
"miss-usa-de-miss","miss-usa","Miss Delaware USA","Miss","State","Delaware","DE","miss delaware usa","Miss Delaware USA|Miss Delaware USA Pageant|Miss Delaware USA Organization|Miss DE USA|Delaware Miss USA|Miss USA Delaware|Delaware MUO|MUO Delaware|Delaware MUS|MUS Delaware","false","generated"
"miss-usa-de-teen","miss-usa","Miss Delaware Teen USA","Teen","State","Delaware","DE","miss delaware teen usa","Miss Delaware Teen USA|Miss Delaware Teen USA Pageant|Miss Delaware Teen USA Organization|Miss DE Teen USA|Delaware Miss Teen USA|Miss Teen USA Delaware|Miss Delaware's Teen USA|Delaware MUO|MUO Delaware|Delaware MUS|MUS Delaware|Delaware Miss USA","false","generated"
"miss-usa-fl-miss","miss-usa","Miss Florida USA","Miss","State","Florida","FL","miss florida usa","Miss Florida USA|Miss Florida USA Pageant|Miss Florida USA Organization|Miss FL USA|Florida Miss USA|Miss USA Florida|Florida MUO|MUO Florida|Florida MUS|MUS Florida","false","generated"
"miss-usa-fl-teen","miss-usa","Miss Florida Teen USA","Teen","State","Florida","FL","miss florida teen usa","Miss Florida Teen USA|Miss Florida Teen USA Pageant|Miss Florida Teen USA Organization|Miss FL Teen USA|Florida Miss Teen USA|Miss Teen USA Florida|Miss Florida's Teen USA|Florida MUO|MUO Florida|Florida MUS|MUS Florida|Florida Miss USA","false","generated"
"miss-usa-ga-miss","miss-usa","Miss Georgia USA","Miss","State","Georgia","GA","miss georgia usa","Miss Georgia USA|Miss Georgia USA Pageant|Miss Georgia USA Organization|Miss GA USA|Georgia Miss USA|Miss USA Georgia|Georgia MUO|MUO Georgia|Georgia MUS|MUS Georgia","false","generated"
"miss-usa-ga-teen","miss-usa","Miss Georgia Teen USA","Teen","State","Georgia","GA","miss georgia teen usa","Miss Georgia Teen USA|Miss Georgia Teen USA Pageant|Miss Georgia Teen USA Organization|Miss GA Teen USA|Georgia Miss Teen USA|Miss Teen USA Georgia|Miss Georgia's Teen USA|Georgia MUO|MUO Georgia|Georgia MUS|MUS Georgia|Georgia Miss USA","false","generated"
"miss-usa-hi-miss","miss-usa","Miss Hawaii USA","Miss","State","Hawaii","HI","miss hawaii usa","Miss Hawaii USA|Miss Hawaii USA Pageant|Miss Hawaii USA Organization|Miss HI USA|Hawaii Miss USA|Miss USA Hawaii|Hawaii MUO|MUO Hawaii|Hawaii MUS|MUS Hawaii","false","generated"
"miss-usa-hi-teen","miss-usa","Miss Hawaii Teen USA","Teen","State","Hawaii","HI","miss hawaii teen usa","Miss Hawaii Teen USA|Miss Hawaii Teen USA Pageant|Miss Hawaii Teen USA Organization|Miss HI Teen USA|Hawaii Miss Teen USA|Miss Teen USA Hawaii|Miss Hawaii's Teen USA|Hawaii MUO|MUO Hawaii|Hawaii MUS|MUS Hawaii|Hawaii Miss USA","false","generated"
"miss-usa-id-miss","miss-usa","Miss Idaho USA","Miss","State","Idaho","ID","miss idaho usa","Miss Idaho USA|Miss Idaho USA Pageant|Miss Idaho USA Organization|Miss ID USA|Idaho Miss USA|Miss USA Idaho|Idaho MUO|MUO Idaho|Idaho MUS|MUS Idaho","false","generated"
"miss-usa-id-teen","miss-usa","Miss Idaho Teen USA","Teen","State","Idaho","ID","miss idaho teen usa","Miss Idaho Teen USA|Miss Idaho Teen USA Pageant|Miss Idaho Teen USA Organization|Miss ID Teen USA|Idaho Miss Teen USA|Miss Teen USA Idaho|Miss Idaho's Teen USA|Idaho MUO|MUO Idaho|Idaho MUS|MUS Idaho|Idaho Miss USA","false","generated"
"miss-usa-il-miss","miss-usa","Miss Illinois USA","Miss","State","Illinois","IL","miss illinois usa","Miss Illinois USA|Miss Illinois USA Pageant|Miss Illinois USA Organization|Miss IL USA|Illinois Miss USA|Miss USA Illinois|Illinois MUO|MUO Illinois|Illinois MUS|MUS Illinois","false","generated"
"miss-usa-il-teen","miss-usa","Miss Illinois Teen USA","Teen","State","Illinois","IL","miss illinois teen usa","Miss Illinois Teen USA|Miss Illinois Teen USA Pageant|Miss Illinois Teen USA Organization|Miss IL Teen USA|Illinois Miss Teen USA|Miss Teen USA Illinois|Miss Illinois's Teen USA|Illinois MUO|MUO Illinois|Illinois MUS|MUS Illinois|Illinois Miss USA","false","generated"
"miss-usa-in-miss","miss-usa","Miss Indiana USA","Miss","State","Indiana","IN","miss indiana usa","Miss Indiana USA|Miss Indiana USA Pageant|Miss Indiana USA Organization|Miss IN USA|Indiana Miss USA|Miss USA Indiana|Indiana MUO|MUO Indiana|Indiana MUS|MUS Indiana","false","generated"
"miss-usa-in-teen","miss-usa","Miss Indiana Teen USA","Teen","State","Indiana","IN","miss indiana teen usa","Miss Indiana Teen USA|Miss Indiana Teen USA Pageant|Miss Indiana Teen USA Organization|Miss IN Teen USA|Indiana Miss Teen USA|Miss Teen USA Indiana|Miss Indiana's Teen USA|Indiana MUO|MUO Indiana|Indiana MUS|MUS Indiana|Indiana Miss USA","false","generated"
"miss-usa-ia-miss","miss-usa","Miss Iowa USA","Miss","State","Iowa","IA","miss iowa usa","Miss Iowa USA|Miss Iowa USA Pageant|Miss Iowa USA Organization|Miss IA USA|Iowa Miss USA|Miss USA Iowa|Iowa MUO|MUO Iowa|Iowa MUS|MUS Iowa","false","generated"
"miss-usa-ia-teen","miss-usa","Miss Iowa Teen USA","Teen","State","Iowa","IA","miss iowa teen usa","Miss Iowa Teen USA|Miss Iowa Teen USA Pageant|Miss Iowa Teen USA Organization|Miss IA Teen USA|Iowa Miss Teen USA|Miss Teen USA Iowa|Miss Iowa's Teen USA|Iowa MUO|MUO Iowa|Iowa MUS|MUS Iowa|Iowa Miss USA","false","generated"
"miss-usa-ks-miss","miss-usa","Miss Kansas USA","Miss","State","Kansas","KS","miss kansas usa","Miss Kansas USA|Miss Kansas USA Pageant|Miss Kansas USA Organization|Miss KS USA|Kansas Miss USA|Miss USA Kansas|Kansas MUO|MUO Kansas|Kansas MUS|MUS Kansas","false","generated"
"miss-usa-ks-teen","miss-usa","Miss Kansas Teen USA","Teen","State","Kansas","KS","miss kansas teen usa","Miss Kansas Teen USA|Miss Kansas Teen USA Pageant|Miss Kansas Teen USA Organization|Miss KS Teen USA|Kansas Miss Teen USA|Miss Teen USA Kansas|Miss Kansas's Teen USA|Kansas MUO|MUO Kansas|Kansas MUS|MUS Kansas|Kansas Miss USA","false","generated"
"miss-usa-ky-miss","miss-usa","Miss Kentucky USA","Miss","State","Kentucky","KY","miss kentucky usa","Miss Kentucky USA|Miss Kentucky USA Pageant|Miss Kentucky USA Organization|Miss KY USA|Kentucky Miss USA|Miss USA Kentucky|Kentucky MUO|MUO Kentucky|Kentucky MUS|MUS Kentucky","false","generated"
"miss-usa-ky-teen","miss-usa","Miss Kentucky Teen USA","Teen","State","Kentucky","KY","miss kentucky teen usa","Miss Kentucky Teen USA|Miss Kentucky Teen USA Pageant|Miss Kentucky Teen USA Organization|Miss KY Teen USA|Kentucky Miss Teen USA|Miss Teen USA Kentucky|Miss Kentucky's Teen USA|Kentucky MUO|MUO Kentucky|Kentucky MUS|MUS Kentucky|Kentucky Miss USA","false","generated"
"miss-usa-la-miss","miss-usa","Miss Louisiana USA","Miss","State","Louisiana","LA","miss louisiana usa","Miss Louisiana USA|Miss Louisiana USA Pageant|Miss Louisiana USA Organization|Miss LA USA|Louisiana Miss USA|Miss USA Louisiana|Louisiana MUO|MUO Louisiana|Louisiana MUS|MUS Louisiana","false","generated"
"miss-usa-la-teen","miss-usa","Miss Louisiana Teen USA","Teen","State","Louisiana","LA","miss louisiana teen usa","Miss Louisiana Teen USA|Miss Louisiana Teen USA Pageant|Miss Louisiana Teen USA Organization|Miss LA Teen USA|Louisiana Miss Teen USA|Miss Teen USA Louisiana|Miss Louisiana's Teen USA|Louisiana MUO|MUO Louisiana|Louisiana MUS|MUS Louisiana|Louisiana Miss USA","false","generated"
"miss-usa-me-miss","miss-usa","Miss Maine USA","Miss","State","Maine","ME","miss maine usa","Miss Maine USA|Miss Maine USA Pageant|Miss Maine USA Organization|Miss ME USA|Maine Miss USA|Miss USA Maine|Maine MUO|MUO Maine|Maine MUS|MUS Maine","false","generated"
"miss-usa-me-teen","miss-usa","Miss Maine Teen USA","Teen","State","Maine","ME","miss maine teen usa","Miss Maine Teen USA|Miss Maine Teen USA Pageant|Miss Maine Teen USA Organization|Miss ME Teen USA|Maine Miss Teen USA|Miss Teen USA Maine|Miss Maine's Teen USA|Maine MUO|MUO Maine|Maine MUS|MUS Maine|Maine Miss USA","false","generated"
